4113,1200,6,
4217,1427,6,
4228,1402,6,
4031,1291,6,
4099,1329,6,
4198,1394,6,
4261,1424,6,
4303,1440,6,
4126,1769,6,
4560,1924,6,
4203,1330,6,
3987,1054,6,
3727,1161,6,
4531,997,6,
1735,1369,6,
3868,1159,6,
3868,1130,6,
3812,1107,6,
4391,1365,6,
1744,1274,6,
1739,1314,6,
1497,1427,6,
1372,1481,6,
1352,1485,6,
4529,1051,6,
4521,1100,6,
1489,1342,6,
1506,1324,6,
1539,1290,6,
1584,1259,6,
1396,1439,6,
3919,1245,6,
3906,1127,6,
2230,1775,6,
2202,1672,6,
257,535,6,
264,512,6,
4409,1450,6,
4406,1412,6,
4367,1264,6,
4364,1286,6,
4494,1141,6,
4497,1161,6,
4502,1180,6,
4441,1055,6,
644,1506,6,
1030,1342,6,
2659,1301,6,
2594,1312,6,
2586,1380,6,
2506,1315,6,
4115,1889,6,
2302,1272,6,
2217,1274,6,
2117,1276,6,
2081,1277,6,
2040,1277,6,
2005,1279,6,
1924,1278,6,
1856,1280,6,
1808,1281,6,
1685,1259,6,
2330,1450,6,
4041,1924,6,
4043,1887,6,
4131,1836,6,
4168,1809,6,
4097,1865,6,
4337,1421,6,
4336,1392,6,
4336,1365,6,
4336,1324,6,
4334,1294,6,
4333,1270,6,
4333,1247,6,
3889,1143,6,
3741,1131,6,
3743,1104,6,
3746,1072,6,
1791,1369,6,
1834,1371,6,
1477,1268,6,
1455,1280,6,
1511,1244,6,
1510,1210,6,
2372,1226,6,
1598,1164,6,
1614,1095,6,
1606,1135,6,
3625,1259,6,
2325,1201,6,
4482,1123,6,
1510,1317,6,
4479,1016,8,
4586,984,8,
937,1301,8,
969,1389,8,
524,1751,8,
770,1515,8,
1019,1345,8,
22,661,8,
4569,1347,8,
4514,1118,8,
3816,1199,8,
940,1286,8,
4528,1092,8,
4779,613,8,
4521,1024,8,
3944,1124,8,
4447,1059,8,
4476,1114,8,
3779,1174,8,
809,1399,8,
819,1449,8,
4564,984,8,
4536,1117,8,
730,1572,8,
4500,1107,8,
933,1297,8,
4356,1370,8,
4152,1114,8,
4242,1139,8,
4271,1185,8,
4289,1275,8,
4267,1306,8,
16,617,8,
3779,1197,8,
550,1742,8,
4541,1119,8,
4641,959,8,
4535,1274,8,
749,1559,8,
1394,1492,8,
1156,1317,8,
338,949,8,
4337,1424,8,
31,624,8,
1764,1289,8,
1011,1606,8,
1075,1597,8,
1121,1629,8,
4072,1845,8,
1456,1502,8,
4191,1731,8,
4277,1236,8,
3837,2046,8,
750,1545,8,
1199,1361,8,
4662,1396,8,
4773,660,8,
1024,1355,8,
4538,1091,8,
1905,1307,8,
4508,1187,8,
1031,1398,8,
551,1219,8,
557,1227,8,
559,1229,8,
559,1229,8,
4308,1010,8,
4526,1344,8,
1777,1110,8,
4311,1326,8,
4548,966,8,
4553,969,8,
4504,1015,9,
630,1242,9,
917,1214,9,
702,1439,9,
732,1561,9,
751,1545,9,
102,1632,9,
40,1640,9,
4739,1417,9,
4714,1501,9,
4661,1494,9,
4737,1572,9,
251,566,9,
4526,784,9,
110,894,9,
4637,957,9,
717,1331,9,
4777,1415,9,
4578,1341,9,
815,1561,9,
132,589,9,
4698,731,9,
4619,840,9,
201,952,9,
250,1872,9,
821,1655,9,
420,1796,9,
989,1257,9,
4527,1385,9,
4466,997,9,
4134,1196,9,
4543,1170,9,
74,662,9,
46,1577,9,
4396,1214,9,
31,1366,9,
350,1805,9,
214,936,9,
4773,1652,9,
301,1842,9,
799,1379,9,
144,1661,9,
18,931,9,
4710,965,9,
4538,1017,9,
16,1556,9,
976,1501,9,
85,485,9,
4496,997,9,
4248,985,9,
4063,1154,9,
4787,922,9,
4764,925,9,
4781,942,9,
72,849,9,
4498,1265,9,
4702,820,9,
4454,999,9,
97,851,9,
4022,1226,9,
546,1735,9,
484,1751,9,
4636,811,9,
1094,1214,9,
4673,745,9,
4607,950,9,
4672,1416,9,
4641,1460,9,
342,1875,9,
4011,1427,9,
4054,1425,9,
4084,1424,9,
4324,911,9,
4398,1201,9,
4746,1536,9,
4658,1631,9,
129,980,9,
4337,852,9,
591,1702,9,
672,1530,9,
4749,743,9,
645,1096,9,
3857,1175,9,
4709,1484,9,
4101,1346,9,
22,717,9,
99,609,9,
4582,975,9,
644,1342,9,
790,1261,9,
964,1288,9,
21,871,9,
4598,1481,9,
4781,927,9,
0,941,9,
4071,1197,9,
4355,1198,9,
4152,1207,9,
4374,1272,9,
4737,933,9,
4572,1057,9,
4533,1901,9,
4779,1624,9,
506,1652,9,
4752,1479,9,
4586,1421,9,
4531,1284,9,
552,1440,9,
690,1231,9,
456,1740,9,
4433,1031,9,
192,969,9,
4734,1361,9,
4456,1137,9,
4008,1197,9,
4144,1351,9,
121,1544,9,
4464,1097,9,
4053,1290,9,
130,1711,9,
4473,1179,9,
4682,970,9,
4027,1009,9,
1027,1306,9,
1440,1432,9,
4730,1502,9,
1522,1297,9,
1057,1284,9,
1399,1474,9,
159,656,9,
126,651,9,
4093,1017,9,
4403,1120,9,
305,970,9,
1503,1550,9,
1642,1356,9,
1189,1339,9,
1012,1361,9,
1585,1378,9,
1587,1377,9,
234,1014,9,
316,1009,9,
959,1400,9,
549,1650,9,
4231,1890,9,
506,1880,9,
3997,1857,9,
567,1388,9,
1109,1307,9,
4486,941,9,
986,1654,9,
4781,673,9,
7,919,9,
4167,602,9,
4039,727,9,
44,1599,9,
4473,1791,9,
4540,1150,9,
62,912,9,
522,1826,9,
4419,1064,9,
2036,2069,9,
795,1689,9,
4066,1111,9,
106,1654,9,
192,1698,9,
1062,1542,9,
3355,2019,9,
3462,2013,9,
3839,2032,9,
1113,1432,9,
4509,1129,9,
4626,1410,9,
1087,1441,9,
4573,1367,9,
841,1499,9,
4486,1551,9,
4531,1582,9,
4524,1624,9,
4470,1624,9,
4433,1588,9,
2239,1549,9,
520,1447,9,
972,1527,9,
4251,1085,9,
4383,1015,9,
4357,1356,9,
4645,1512,9,
4383,1030,9,
4519,964,9,
292,1811,9,
685,1689,9,
1287,1279,9,
206,1811,9,
4685,965,9,
734,1723,9,
264,941,10,
3927,987,10,
556,1214,10,
549,1227,10,
844,1152,10,
4763,1375,10,
247,969,10,
692,1254,10,
430,1117,10,
725,1396,10,
107,1435,10,
87,1417,10,
444,1706,10,
267,932,10,
882,1162,10,
3865,1002,10,
4787,1384,10,
4769,938,10,
4101,1411,10,
420,1740,10,
251,944,10,
237,920,10,
483,1117,10,
270,952,10,
750,1410,10,
864,1152,10,
521,1171,10,
3901,1262,10,
905,1319,10,
906,1453,10,
854,1131,10,
3579,1099,10,
770,1382,10,
534,1216,10,
3967,1437,10,
3937,1412,10,
3892,987,10,
3983,1438,10,
4049,1422,10,
729,1251,10,
735,1274,10,
669,1626,10,
109,1417,10,
704,1421,10,
492,1103,10,
471,1093,10,
736,1455,10,
743,1419,10,
3951,1020,10,
3951,1022,10,
3929,1442,10,
4764,1415,10,
686,1615,10,
4397,1305,10,
1257,1267,10,
1280,1299,10,
1259,1287,10,
1672,1274,10,
1644,1451,10,
1429,1485,10,
1445,1481,10,
1247,1379,10,
3931,1247,10,
1660,1269,10,
1242,1240,10,
1614,1504,10,
1467,1305,10,
4774,1395,10,
4041,1446,10,
1637,1486,10,
328,948,10,
249,910,10,
422,1751,10,
518,1173,10,
1686,1291,10,
1917,1936,10,
1911,1948,10,
272,955,10,
426,1136,10,
2444,1614,10,
272,959,10,
426,1094,10,
3834,1615,10,
269,932,10,
121,1431,10,
3552,1391,10,
260,943,10,
852,1141,10,
268,932,10,
261,926,10,
522,1172,10,
529,1182,10,
301,972,10,
3526,1423,10,
99,1442,10,
266,937,10,
247,931,10,
271,955,10,
266,941,10,
264,931,10,
257,925,10,
252,920,10,
2214,1609,10,
551,1217,10,
314,955,10,
314,966,10,
252,931,10,
3907,1012,10,
561,1227,10,
4722,1430,10,
3817,2035,10,
1460,1324,10,
266,934,10,
487,1110,10,
258,944,10,
495,1128,10,
481,1104,10,
310,967,10,
274,934,10,
264,921,10,
4783,929,11,
4313,935,11,
4478,1080,11,
129,981,11,
266,517,11,
190,666,11,
40,1547,11,
920,1249,11,
275,562,11,
561,1524,11,
289,464,11,
4767,915,11,
3713,1126,11,
196,652,11,
3591,1136,11,
269,496,11,
297,599,11,
166,972,11,
199,674,11,
4043,1147,11,
584,1541,11,
915,1265,11,
227,649,11,
929,1195,11,
582,1502,11,
3708,1111,11,
4303,901,11,
4509,1070,11,
299,570,11,
4496,1080,11,
241,515,11,
141,979,11,
595,1521,11,
4342,901,11,
568,1552,11,
898,1239,11,
3996,1967,11,
1654,1447,11,
1627,1456,11,
1445,1416,11,
4479,1222,11,
137,963,11,
1687,1430,11,
1646,1440,11,
4504,1111,11,
179,664,11,
4317,915,11,
1612,1351,11,
1627,1352,11,
271,492,11,
265,493,11,
270,502,11,
254,592,11,
4764,926,11,
4507,1199,11,
576,1515,11,
576,1517,11,
586,1527,11,
4476,1057,11,
4331,930,11,
5,939,11,
4772,944,11,
161,989,11,
1951,1656,11,
1947,1647,11,
1597,1369,11,
1685,1287,11,
4768,925,11,
3996,1260,11,
4480,1075,11,
1599,1331,11,
3801,2022,11,
146,990,11,
4782,941,11,
4789,931,11,
4776,933,11,
144,985,11,
685,1445,11,
4770,928,11,
4318,921,11,
1422,1438,11,
1440,1421,11,
3812,2022,11,
4767,949,11,
137,986,11,
135,987,11,
4774,926,11,
4759,948,11,
4759,918,11,
903,1253,11,
1440,1422,11,
4782,930,11,
143,977,11,
1604,1341,11,
4770,932,11,
4487,1202,11,
4772,923,11,
4653,799,12,
41,925,12,
126,1610,12,
4626,1625,12,
4611,772,12,
4589,802,12,
4567,835,12,
6,539,12,
4422,1130,12,
136,1641,12,
3997,1100,12,
4664,777,12,
412,860,12,
484,859,12,
111,1749,12,
977,1306,12,
57,899,12,
4771,939,12,
31,910,12,
4671,794,12,
37,900,12,
3984,1092,12,
3873,960,12,
3844,984,12,
4437,1161,12,
3902,954,12,
3918,1066,12,
4581,739,12,
4647,786,12,
58,918,12,
3896,1021,12,
4449,1167,12,
4621,764,12,
122,1587,12,
46,913,12,
24,916,12,
119,1775,12,
911,1244,12,
1294,1499,12,
1297,1471,12,
4333,1267,12,
4303,1245,12,
0,592,12,
41,904,12,
3861,2012,12,
3879,2029,12,
1429,1660,12,
1896,1930,12,
3841,2026,12,
3843,2029,12,
4428,1155,12,
3829,2016,12,
1245,1490,12,
9,931,12,
62,887,12,
3847,2015,12,
2001,1421,12,
1765,1604,12,
47,910,12,
3848,2011,12,
49,890,12,
4641,805,12,
1727,1516,12,
811,1761,12,
9,923,12,
4339,1301,12,
250,1824,12,
277,1832,12,
59,902,12,
59,919,12,
61,909,12,
32,911,12,
43,891,12,
39,895,12,
1626,1169,12,
1609,1150,12,
1276,1476,12,
3787,2020,12,
3823,2045,12,
3873,2047,12,
4652,791,12,
